Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Earring design (product.metafields.shopify.earring-design),Fabric (product.metafields.shopify.fabric),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Ring design (product.metafields.shopify.ring-design),Scarf/Shawl style (product.metafields.shopify.scarf-shawl-style),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
shri-modak-ganesha-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0027.jpg?v=1751090384,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shri-modak-ganesha-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0029.jpg?v=1751090384,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shri-modak-ganesha-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0031.jpg?v=1751090384,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shri-modak-ganesha-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0033.jpg?v=1751090384,22,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shri-modak-ganesha-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0035.jpg?v=1751090384,23,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shri-modak-ganesha-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0037.jpg?v=1751090384,24,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navratri-special-multi-mirror-work-apple-cut-stylish-blouse,Navratri Special - Multi Mirror Work Apple Cut Stylish Blouse,"<p><span style=""color: rgb(255, 0, 255);""><strong>Navratri Special</strong></span></p>
<p>Real Multi Mirror Work Apple Cut Stylish Blouse</p>
<p>Fancy Design With Gamthi &amp; Shell Lace Pattern</p>
<p>Fabric :- Heavy Italian Silk</p>
<p>Size:- Size 38"" Ready Alter upto 40-42 inch.</p>
<p>Sleeves:- Sleeves 5"" </p>
<p>Design:- Beautiful Traditional Blouse Heavy Stitching Heavy Padded Back Open Style</p>",Nirchal,Apparel & Accessories > Clothing > Clothing Tops > Blouses,Blouses,"",true,Color,1,,,,,,,,"",0.0,shopify,5,deny,manual,1399.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0010.jpg?v=1751081590,1,"",false,,,,,,,,,,,,,,,,,,"",,,,silk,,,,,,,,,38,,sleeveless,female,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0010.jpg?v=1751081590,kg,,1050.00,active
navratri-special-multi-mirror-work-apple-cut-stylish-blouse,,,,,,,,,2,,,,,,,,"",0.0,shopify,5,deny,manual,1399.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0007.jpg?v=1751081590,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0007.jpg?v=1751081590,kg,,1050.00,
navratri-special-multi-mirror-work-apple-cut-stylish-blouse,,,,,,,,,3,,,,,,,,"",0.0,shopify,5,deny,manual,1399.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0006.jpg?v=1751081590,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0006.jpg?v=1751081590,kg,,1050.00,
navratri-special-multi-mirror-work-apple-cut-stylish-blouse,,,,,,,,,4,,,,,,,,"",0.0,shopify,5,deny,manual,1399.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0005.jpg?v=1751081590,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0005.jpg?v=1751081590,kg,,1050.00,
navratri-special-multi-mirror-work-apple-cut-stylish-blouse,,,,,,,,,5,,,,,,,,"",0.0,shopify,5,deny,manual,1399.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0004.jpg?v=1751081590,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0004.jpg?v=1751081590,kg,,1050.00,
navratri-special-multi-mirror-work-apple-cut-stylish-blouse,,,,,,,,,6,,,,,,,,"",0.0,shopify,5,deny,manual,1399.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0003.jpg?v=1751081590,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0003.jpg?v=1751081590,kg,,1050.00,
navratri-special-multi-mirror-work-apple-cut-stylish-blouse,,,,,,,,,7,,,,,,,,"",0.0,shopify,5,deny,manual,1399.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0002.jpg?v=1751081590,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0002.jpg?v=1751081590,kg,,1050.00,
navratri-special-multi-mirror-work-apple-cut-stylish-blouse,,,,,,,,,8,,,,,,,,"",0.0,shopify,5,deny,manual,1399.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0001.jpg?v=1751081590,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250628-WA0001.jpg?v=1751081590,kg,,1050.00,
banglori-handloom-raw-silk-saree,Banglori Handloom Raw Silk Saree,<p>Banglori Handloom raw silk saree with all over weaving Butties and weaving pallu with running blouse piece<br></p>,Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas,Womens Sarees,"",true,Color,1,,,,,,,,"",0.0,shopify,5,deny,manual,1289.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0015.jpg?v=1751041056,1,"",false,,,,,,,,,,,,,,,,,,,,,,silk,,,,,,,,,,,,female,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0015.jpg?v=1751041056,kg,,950.00,active
banglori-handloom-raw-silk-saree,,,,,,,,,2,,,,,,,,"",0.0,shopify,5,deny,manual,1289.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0016.jpg?v=1751041056,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0016.jpg?v=1751041056,kg,,950.00,
banglori-handloom-raw-silk-saree,,,,,,,,,3,,,,,,,,"",0.0,shopify,5,deny,manual,1289.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0018.jpg?v=1751041056,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0018.jpg?v=1751041056,kg,,950.00,
banglori-handloom-raw-silk-saree,,,,,,,,,4,,,,,,,,"",0.0,shopify,5,deny,manual,1289.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0019.jpg?v=1751041056,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0019.jpg?v=1751041056,kg,,950.00,
banglori-handloom-raw-silk-saree,,,,,,,,,5,,,,,,,,"",0.0,shopify,5,deny,manual,1289.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0017.jpg?v=1751041056,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0017.jpg?v=1751041056,kg,,950.00,
banglori-handloom-raw-silk-saree,,,,,,,,,6,,,,,,,,"",0.0,shopify,5,deny,manual,1289.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0020.jpg?v=1751041056,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0020.jpg?v=1751041056,kg,,950.00,
banglori-handloom-raw-silk-saree,,,,,,,,,7,,,,,,,,"",0.0,shopify,5,deny,manual,1289.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0009.jpg?v=1751041056,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0009.jpg?v=1751041056,kg,,950.00,
banglori-handloom-raw-silk-saree,,,,,,,,,8,,,,,,,,"",0.0,shopify,5,deny,manual,1289.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0010.jpg?v=1751041056,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0010.jpg?v=1751041056,kg,,950.00,
banglori-handloom-raw-silk-saree,,,,,,,,,9,,,,,,,,"",0.0,shopify,5,deny,manual,1289.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0011.jpg?v=1751041056,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0011.jpg?v=1751041056,kg,,950.00,
banglori-handloom-raw-silk-saree,,,,,,,,,10,,,,,,,,"",0.0,shopify,5,deny,manual,1289.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0013.jpg?v=1751041056,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0013.jpg?v=1751041056,kg,,950.00,
banglori-handloom-raw-silk-saree,,,,,,,,,11,,,,,,,,"",0.0,shopify,5,deny,manual,1289.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0014.jpg?v=1751041056,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250626-WA0014.jpg?v=1751041056,kg,,950.00,
premium-readymade-designer-gown-1,Premium Readymade Designer Gown,"<p><strong>Premium Readymade Designer Gown</strong></p>
<p>Gown :-<br>Fabric &amp; Work :- Gold Crush  With Beads Embroidered Work.<br>Size :- M(38""),L(40""),XL(42""), XXL(44"")<br>Length :- 56 Inch<br>Flair  :- 8 Mtr <br>Lining :- Cotton  (Full Inner Top To Bottom)<br>Sleeves :- Half Sleeves <br>Stitching Type:- Stitch With Umbrella Flair<br>Neck Type :- Round Neck</p>",Nirchal,Apparel & Accessories > Clothing > Dresses,Womens Gown,"",true,Color,purple,product.metafields.shopify.color-pattern,Size,m,product.metafields.shopify.size,,,,"",0.0,shopify,5,deny,manual,1540.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0042.jpg?v=1751040470,1,"",false,,,,,,,,,,,,,,,,adults,,purple; beige,formal,gown,,cotton,,,,,round,,,,m; l; xl; 2xl,maxi,3-4,female,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0042.jpg?v=1751040470,kg,,1100.00,active
premium-readymade-designer-gown-1,,,,,,,,,purple,,,l,,,,,"",0.0,shopify,5,deny,manual,1540.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0043.jpg?v=1751040470,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0042.jpg?v=1751040470,kg,,1100.00,
premium-readymade-designer-gown-1,,,,,,,,,purple,,,xl,,,,,"",0.0,shopify,5,deny,manual,1540.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0041.jpg?v=1751040470,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0042.jpg?v=1751040470,kg,,1100.00,
premium-readymade-designer-gown-1,,,,,,,,,purple,,,2xl,,,,,"",0.0,shopify,5,deny,manual,1540.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0044.jpg?v=1751040470,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0042.jpg?v=1751040470,kg,,1100.00,
premium-readymade-designer-gown-1,,,,,,,,,beige,,,m,,,,,"",0.0,shopify,5,deny,manual,1540.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0045.jpg?v=1751040470,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0043.jpg?v=1751040470,kg,,1100.00,
premium-readymade-designer-gown-1,,,,,,,,,beige,,,l,,,,,"",0.0,shopify,5,deny,manual,1540.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0046.jpg?v=1751040470,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0043.jpg?v=1751040470,kg,,1100.00,
premium-readymade-designer-gown-1,,,,,,,,,beige,,,xl,,,,,"",0.0,shopify,5,deny,manual,1540.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0047.jpg?v=1751040470,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0043.jpg?v=1751040470,kg,,1100.00,
premium-readymade-designer-gown-1,,,,,,,,,beige,,,2xl,,,,,"",0.0,shopify,5,deny,manual,1540.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0048.jpg?v=1751040470,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0043.jpg?v=1751040470,kg,,1100.00,
premium-readymade-designer-gown-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0049.jpg?v=1751040471,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-readymade-designer-gown-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0050.jpg?v=1751040470,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-readymade-designer-gown-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0051.jpg?v=1751040470,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fancy-border-chettinad-100-pure-cotton-sarees,Fancy Border Chettinad 100% Pure Cotton Sarees,"<p>Fancy Border Chettinad Cotton Sarees</p>
<p>Saree length 5.5 mtrs </p>
<p>Without running blouse</p>
<p>100% Pure Cotton Sarees</p>
<p>Due to digital photography colours may vary slightly</p>",Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas,Womens Sarees,"",true,Color,1,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0038.jpg?v=1751007590,1,"",false,,,,,,,,,,,,,,,,,,,,,,cotton,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0038.jpg?v=1751007590,kg,,800.00,active
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,2,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0037.jpg?v=1751007590,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0037.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,3,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0036.jpg?v=1751007590,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0036.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,4,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0035.jpg?v=1751007590,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0035.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,5,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0034.jpg?v=1751007590,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0034.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,6,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0033.jpg?v=1751007590,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0033.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,7,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0032.jpg?v=1751007590,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0032.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,8,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0031.jpg?v=1751007590,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0031.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,9,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0030.jpg?v=1751007590,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0030.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,10,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0029.jpg?v=1751007590,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0029.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,11,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0028.jpg?v=1751007590,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0028.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,12,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0027.jpg?v=1751007590,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0027.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,13,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0026.jpg?v=1751007590,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0026.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,14,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0025.jpg?v=1751007590,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0025.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,15,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0024.jpg?v=1751007590,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0024.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,16,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0023.jpg?v=1751007590,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0023.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,17,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0022.jpg?v=1751007590,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0022.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,18,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0021.jpg?v=1751007590,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0021.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,19,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0020.jpg?v=1751007590,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0020.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,20,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0019.jpg?v=1751007590,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0019.jpg?v=1751007590,kg,,800.00,
fancy-border-chettinad-100-pure-cotton-sarees,,,,,,,,,21,,,,,,,,"",0.0,shopify,5,deny,manual,1249.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0018.jpg?v=1751007590,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250627-WA0018.jpg?v=1751007590,kg,,800.00,
